f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,-1e-06,-0.090522,-0.089292,-0.026186,-0.136448,-0.233877,-0.039011,-0.152132,-0.35846,-0.054581,-0.175185,-0.447529,-0.063815,-0.086877,-0.314885,-0.003572,-0.09121,-0.3978,-0.049907,-0.086976,-0.297939,-0.072737,-0.083254,-0.220052,-0.080905,-0.027973,-0.311746,-0.010256,-0.032845,-0.40763,-0.058996,-0.036616,-0.286563,-0.067265,-0.033933,-0.215669,-0.06202,0.032777,-0.292149,-0.024981,0.032773,-0.396583,-0.072096,0.015386,-0.279425,-0.054615,0.010401,-0.212927,-0.031547,0.091816,-0.255395,-0.043,0.083977,-0.331301,-0.073256,0.060793,-0.254902,-0.06038,0.055182,-0.207044,-0.044203,A
0.0,0.0,-1e-06,-0.088907,-0.088562,-0.027928,-0.134559,-0.232662,-0.041687,-0.150129,-0.35737,-0.058039,-0.173286,-0.447245,-0.068012,-0.086339,-0.314274,-0.004759,-0.089641,-0.396297,-0.051569,-0.085086,-0.296565,-0.074589,-0.081311,-0.218619,-0.082855,-0.027422,-0.311035,-0.010931,-0.031405,-0.407422,-0.06031,-0.035353,-0.286617,-0.068716,-0.033252,-0.215602,-0.063448,0.033118,-0.291442,-0.025355,0.033807,-0.395726,-0.073551,0.016129,-0.278745,-0.056169,0.010309,-0.212121,-0.032856,0.091793,-0.254665,-0.043184,0.085247,-0.330382,-0.074025,0.061694,-0.254388,-0.061143,0.055039,-0.206542,-0.044874,A
0.0,0.0,-1e-06,-0.089933,-0.089382,-0.026156,-0.136293,-0.234967,-0.038888,-0.152979,-0.359672,-0.054411,-0.176857,-0.449062,-0.063655,-0.086272,-0.316593,-0.002715,-0.09137,-0.3987,-0.04895,-0.08735,-0.299225,-0.072013,-0.083224,-0.221047,-0.080424,-0.027548,-0.313399,-0.009427,-0.032885,-0.410277,-0.058727,-0.037023,-0.28961,-0.067614,-0.034284,-0.217866,-0.06252,0.033082,-0.293789,-0.024177,0.031486,-0.397334,-0.071635,0.013981,-0.280459,-0.054658,0.009323,-0.214088,-0.031706,0.092095,-0.257119,-0.042209,0.083036,-0.333128,-0.072308,0.059452,-0.256808,-0.059479,0.054078,-0.208968,-0.04333,A
0.0,0.0,-1e-06,-0.089605,-0.088022,-0.027302,-0.136383,-0.233984,-0.040356,-0.153503,-0.359065,-0.055942,-0.176697,-0.448377,-0.064958,-0.087356,-0.317328,-0.004478,-0.090923,-0.401778,-0.051161,-0.087125,-0.301819,-0.073871,-0.083183,-0.223134,-0.081825,-0.028219,-0.313744,-0.010657,-0.03233,-0.411527,-0.060442,-0.036303,-0.290329,-0.06879,-0.033137,-0.218186,-0.063127,0.032729,-0.294089,-0.025031,0.032598,-0.397815,-0.072804,0.014702,-0.28081,-0.055467,0.0099,-0.213845,-0.032101,0.092174,-0.257467,-0.042846,0.084485,-0.333694,-0.073225,0.06034,-0.257804,-0.060505,0.054352,-0.209294,-0.044312,A
0.0,0.0,-1e-06,-0.090421,-0.089696,-0.025498,-0.136554,-0.235665,-0.037931,-0.153637,-0.359977,-0.053234,-0.178069,-0.448796,-0.062308,-0.086922,-0.317196,-0.002717,-0.091209,-0.39972,-0.048696,-0.08745,-0.300602,-0.071876,-0.084031,-0.221909,-0.080453,-0.028113,-0.314099,-0.009644,-0.03227,-0.411114,-0.058559,-0.036284,-0.290376,-0.067515,-0.033751,-0.217796,-0.062618,0.032902,-0.294277,-0.02447,0.033154,-0.400289,-0.071209,0.015376,-0.283192,-0.05418,0.010331,-0.21573,-0.031494,0.092268,-0.257215,-0.042549,0.084163,-0.332682,-0.072544,0.060345,-0.256713,-0.059883,0.054682,-0.208589,-0.043936,A
0.0,0.0,-1e-06,-0.089571,-0.087998,-0.027468,-0.136658,-0.233266,-0.040986,-0.154528,-0.358668,-0.056976,-0.17847,-0.448052,-0.066396,-0.088592,-0.316689,-0.005067,-0.091361,-0.402708,-0.051444,-0.087159,-0.303372,-0.074065,-0.084512,-0.224362,-0.08193,-0.029197,-0.313342,-0.011027,-0.032855,-0.411268,-0.059919,-0.03627,-0.290852,-0.068331,-0.034382,-0.21876,-0.063032,0.03193,-0.293673,-0.025103,0.032458,-0.397708,-0.071761,0.015076,-0.281136,-0.054588,0.009462,-0.214196,-0.031748,0.091431,-0.256923,-0.042621,0.083895,-0.332913,-0.072214,0.060447,-0.257213,-0.059481,0.054281,-0.209244,-0.043521,A
0.0,0.0,-1e-06,-0.089395,-0.089031,-0.027439,-0.136063,-0.233832,-0.040959,-0.154009,-0.358445,-0.057114,-0.177505,-0.448065,-0.066916,-0.086366,-0.31654,-0.004449,-0.091025,-0.399756,-0.051029,-0.086716,-0.300755,-0.074355,-0.08298,-0.222533,-0.082905,-0.027409,-0.313219,-0.010678,-0.032246,-0.41022,-0.059869,-0.036055,-0.290008,-0.068686,-0.033606,-0.217875,-0.063666,0.033296,-0.293323,-0.025068,0.033298,-0.397878,-0.072456,0.015432,-0.281673,-0.055576,0.010048,-0.214563,-0.032713,0.092259,-0.256065,-0.042876,0.084764,-0.331479,-0.073044,0.061089,-0.256636,-0.060471,0.055019,-0.208643,-0.044488,A
0.0,0.0,-1e-06,-0.089278,-0.089045,-0.027044,-0.135779,-0.23401,-0.04048,-0.152961,-0.359115,-0.056404,-0.176609,-0.449223,-0.065799,-0.086584,-0.316013,-0.005725,-0.091499,-0.399577,-0.051582,-0.086814,-0.299304,-0.07337,-0.083501,-0.221165,-0.080884,-0.027617,-0.312608,-0.012059,-0.032625,-0.409795,-0.061141,-0.036236,-0.288023,-0.069462,-0.034478,-0.216635,-0.064228,0.033298,-0.292812,-0.026223,0.033327,-0.39878,-0.073811,0.015824,-0.280499,-0.056287,0.00986,-0.213359,-0.033134,0.092285,-0.256025,-0.043652,0.085258,-0.332384,-0.074482,0.061633,-0.255314,-0.061608,0.054991,-0.207151,-0.045358,A
0.0,0.0,-1e-06,-0.090184,-0.087588,-0.02728,-0.1367,-0.234639,-0.040281,-0.154185,-0.359846,-0.055767,-0.17838,-0.449356,-0.064709,-0.088054,-0.316814,-0.005186,-0.092195,-0.40093,-0.051537,-0.08737,-0.30056,-0.07407,-0.084287,-0.222626,-0.081976,-0.028782,-0.313708,-0.011344,-0.033429,-0.40943,-0.060367,-0.03659,-0.287591,-0.068715,-0.034659,-0.216894,-0.06341,0.032405,-0.293871,-0.025531,0.032686,-0.398497,-0.072633,0.015621,-0.280328,-0.055149,0.010203,-0.214184,-0.032109,0.091627,-0.257063,-0.043087,0.084051,-0.331098,-0.073163,0.061441,-0.254612,-0.060306,0.056046,-0.207922,-0.04419,A
0.0,0.0,-1e-06,-0.089624,-0.087403,-0.026426,-0.136624,-0.235655,-0.039187,-0.154185,-0.360817,-0.054355,-0.177975,-0.4516,-0.062939,-0.087939,-0.319517,-0.004766,-0.09243,-0.403629,-0.051509,-0.087999,-0.302419,-0.075252,-0.085026,-0.224253,-0.084149,-0.028235,-0.31702,-0.011267,-0.03297,-0.413615,-0.060363,-0.03512,-0.290966,-0.069516,-0.03269,-0.219144,-0.0649,0.033618,-0.297355,-0.025655,0.0344,-0.405629,-0.07279,0.017711,-0.285191,-0.055737,0.012324,-0.216718,-0.033163,0.093406,-0.260698,-0.0433,0.084118,-0.33469,-0.075086,0.060937,-0.255894,-0.063195,0.055427,-0.207254,-0.047425,A
0.0,0.0,-1e-06,-0.089588,-0.088604,-0.027263,-0.135468,-0.234242,-0.040702,-0.152256,-0.359045,-0.056664,-0.176408,-0.448936,-0.06624,-0.086814,-0.316437,-0.004906,-0.089927,-0.401043,-0.050907,-0.086044,-0.30178,-0.073864,-0.083398,-0.222832,-0.082281,-0.027557,-0.312822,-0.011087,-0.031314,-0.410561,-0.059946,-0.035081,-0.29021,-0.068977,-0.033594,-0.21713,-0.064271,0.033278,-0.29275,-0.025251,0.034434,-0.39883,-0.071989,0.01681,-0.28233,-0.055277,0.010679,-0.21424,-0.03289,0.092313,-0.255802,-0.042815,0.084936,-0.331417,-0.073135,0.061125,-0.255949,-0.060963,0.054555,-0.207301,-0.045373,A
0.0,0.0,-1e-06,-0.089226,-0.089895,-0.027614,-0.134894,-0.236078,-0.041168,-0.150415,-0.361188,-0.056939,-0.172832,-0.451722,-0.066053,-0.088051,-0.320502,-0.005834,-0.087247,-0.406712,-0.051919,-0.083943,-0.306624,-0.07465,-0.083413,-0.226033,-0.082652,-0.027614,-0.315493,-0.011617,-0.027776,-0.412727,-0.060712,-0.032011,-0.291432,-0.06984,-0.032509,-0.21833,-0.065097,0.034082,-0.294954,-0.025349,0.037516,-0.397615,-0.07158,0.019697,-0.280832,-0.054727,0.012002,-0.214059,-0.032349,0.093384,-0.258028,-0.042524,0.087509,-0.333146,-0.07167,0.063769,-0.257068,-0.058825,0.056449,-0.209827,-0.042926,A
0.0,0.0,0.0,0.067951,-0.045918,-0.028888,0.110439,-0.157001,-0.036458,0.072601,-0.255233,-0.042597,0.007627,-0.28974,-0.049844,0.108105,-0.29407,-0.008713,0.113255,-0.416845,-0.025668,0.106021,-0.490049,-0.046843,0.093453,-0.552908,-0.063975,0.062281,-0.310582,-0.012801,0.067371,-0.445195,-0.024632,0.063552,-0.531845,-0.047039,0.052997,-0.60428,-0.065801,0.018829,-0.297827,-0.021749,0.021671,-0.422225,-0.036669,0.021609,-0.50045,-0.059815,0.015099,-0.568388,-0.076658,-0.02767,-0.263212,-0.033948,-0.024227,-0.359404,-0.04733,-0.022317,-0.41797,-0.057463,-0.024136,-0.47109,-0.066036,B
0.0,0.0,0.0,0.068743,-0.051043,-0.027191,0.11283,-0.161503,-0.034067,0.075175,-0.259047,-0.040071,0.014163,-0.2986,-0.046821,0.109331,-0.300774,-0.0053,0.114115,-0.424555,-0.021593,0.107084,-0.497698,-0.042315,0.095,-0.558699,-0.05909,0.062085,-0.318156,-0.009533,0.065861,-0.453741,-0.020914,0.061825,-0.538363,-0.042722,0.050708,-0.607349,-0.061092,0.018215,-0.305979,-0.018688,0.019951,-0.42989,-0.032908,0.019374,-0.506994,-0.055166,0.012046,-0.572354,-0.071662,-0.027332,-0.271394,-0.031063,-0.023769,-0.366751,-0.044112,-0.023235,-0.426693,-0.054208,-0.026915,-0.481077,-0.062815,B
0.0,0.0,0.0,0.06858,-0.051248,-0.027611,0.113731,-0.162273,-0.034738,0.077181,-0.261543,-0.040929,0.016263,-0.302581,-0.047808,0.110225,-0.301753,-0.005503,0.115172,-0.425653,-0.021645,0.108247,-0.498812,-0.042299,0.096763,-0.560357,-0.059208,0.063143,-0.319945,-0.00974,0.067027,-0.456323,-0.020844,0.063507,-0.541083,-0.04254,0.053383,-0.611027,-0.061046,0.01939,-0.30823,-0.018917,0.021292,-0.433269,-0.03294,0.020924,-0.510676,-0.055115,0.014063,-0.576927,-0.071797,-0.026153,-0.273918,-0.031376,-0.023384,-0.369722,-0.044224,-0.022563,-0.429636,-0.054206,-0.025432,-0.48436,-0.062931,B
0.0,0.0,0.0,0.068642,-0.05228,-0.026788,0.11121,-0.162227,-0.033514,0.072575,-0.258729,-0.039405,0.011663,-0.29696,-0.0461,0.108079,-0.300778,-0.004391,0.112274,-0.424243,-0.02001,0.105152,-0.49659,-0.040347,0.093638,-0.557409,-0.056946,0.060971,-0.318229,-0.00866,0.064221,-0.452792,-0.019245,0.06003,-0.536207,-0.040536,0.049556,-0.605246,-0.058704,0.016984,-0.305958,-0.017817,0.017922,-0.429185,-0.031538,0.016928,-0.505621,-0.053256,0.009777,-0.571317,-0.069413,-0.028748,-0.271284,-0.030171,-0.026035,-0.367265,-0.042572,-0.02557,-0.426678,-0.051952,-0.028557,-0.48086,-0.060113,B
0.0,0.0,0.0,0.06846,-0.052752,-0.02751,0.110888,-0.163485,-0.034158,0.070898,-0.260863,-0.039822,0.00823,-0.297423,-0.046036,0.107727,-0.301492,-0.003105,0.112795,-0.423834,-0.018173,0.106082,-0.496015,-0.038183,0.094668,-0.556457,-0.054532,0.060554,-0.319702,-0.0067,0.064454,-0.453411,-0.016634,0.060849,-0.536782,-0.037504,0.050646,-0.605067,-0.055232,0.016658,-0.308076,-0.015378,0.018059,-0.430421,-0.028195,0.017946,-0.506044,-0.049562,0.011456,-0.570406,-0.065428,-0.02889,-0.273482,-0.027427,-0.025515,-0.368071,-0.038891,-0.024806,-0.427166,-0.047967,-0.027728,-0.480757,-0.055904,B
0.0,0.0,0.0,0.06884,-0.050276,-0.030229,0.111838,-0.161619,-0.038065,0.071198,-0.260395,-0.044183,0.007038,-0.295834,-0.05081,0.107464,-0.297924,-0.007221,0.111802,-0.420093,-0.023285,0.104066,-0.492585,-0.044083,0.091421,-0.55375,-0.06102,0.05977,-0.315395,-0.009746,0.063252,-0.448552,-0.020691,0.058234,-0.533803,-0.042678,0.046514,-0.604156,-0.061311,0.015698,-0.303101,-0.017365,0.017937,-0.423683,-0.030873,0.016743,-0.499935,-0.053313,0.008725,-0.565293,-0.070044,-0.029557,-0.268542,-0.028492,-0.02544,-0.3615,-0.040511,-0.024308,-0.420535,-0.050431,-0.027251,-0.474622,-0.059117,B
0.0,0.0,0.0,0.067356,-0.049394,-0.027638,0.108899,-0.162905,-0.034664,0.069803,-0.260444,-0.040777,0.004223,-0.293579,-0.047516,0.105794,-0.298949,-0.004293,0.110088,-0.419827,-0.02015,0.102863,-0.492275,-0.040831,0.090692,-0.553105,-0.057818,0.059239,-0.316308,-0.008614,0.062024,-0.449285,-0.019674,0.057688,-0.534148,-0.041501,0.047171,-0.604154,-0.059865,0.015797,-0.303417,-0.017944,0.01781,-0.425191,-0.032107,0.016655,-0.502342,-0.054449,0.008879,-0.567846,-0.070808,-0.029231,-0.267413,-0.03059,-0.025876,-0.359763,-0.043349,-0.025296,-0.418568,-0.053275,-0.028898,-0.471955,-0.061744,B
0.0,0.0,0.0,0.065766,-0.048825,-0.030113,0.107549,-0.164527,-0.03735,0.067125,-0.264951,-0.042779,0.000824,-0.298382,-0.048305,0.105775,-0.297239,-0.004888,0.108581,-0.417258,-0.019508,0.10077,-0.48985,-0.039186,0.089083,-0.550202,-0.05555,0.05821,-0.316732,-0.007057,0.058816,-0.448655,-0.016695,0.05429,-0.532548,-0.037331,0.045107,-0.601294,-0.054722,0.014266,-0.305214,-0.014411,0.014849,-0.426391,-0.026906,0.013666,-0.501741,-0.047901,0.006807,-0.565604,-0.063412,-0.031027,-0.269881,-0.025387,-0.027807,-0.362237,-0.036789,-0.027265,-0.420941,-0.045921,-0.030305,-0.474186,-0.053795,B
0.0,0.0,0.0,0.068567,-0.053882,-0.029284,0.110003,-0.166884,-0.037533,0.069828,-0.265373,-0.044523,0.005193,-0.300979,-0.052077,0.105908,-0.300875,-0.006767,0.109259,-0.423114,-0.024042,0.101088,-0.496221,-0.045908,0.088364,-0.557158,-0.063555,0.058371,-0.318453,-0.010094,0.0603,-0.451352,-0.021937,0.055149,-0.535768,-0.044278,0.04445,-0.605582,-0.063255,0.014113,-0.306239,-0.01854,0.01467,-0.426834,-0.032256,0.013411,-0.503279,-0.054501,0.006001,-0.568494,-0.071335,-0.031355,-0.271266,-0.030526,-0.028794,-0.363947,-0.042185,-0.028034,-0.422937,-0.051897,-0.030979,-0.476627,-0.060689,B
0.0,0.0,0.0,0.068447,-0.05278,-0.031038,0.109493,-0.166392,-0.039698,0.067729,-0.265422,-0.046723,0.001893,-0.300525,-0.054293,0.104745,-0.303605,-0.008763,0.106911,-0.427345,-0.026072,0.098321,-0.501154,-0.047736,0.08562,-0.562693,-0.06531,0.057067,-0.321542,-0.011278,0.057686,-0.455217,-0.023104,0.051808,-0.540681,-0.045247,0.040669,-0.611341,-0.064121,0.013,-0.309134,-0.019018,0.012251,-0.430021,-0.032506,0.009966,-0.506944,-0.054576,0.001854,-0.572806,-0.07145,-0.032055,-0.273482,-0.030497,-0.030435,-0.366153,-0.04188,-0.030187,-0.424713,-0.051478,-0.033579,-0.478256,-0.060306,B
0.0,0.0,0.0,0.069605,-0.055423,-0.029492,0.110918,-0.167547,-0.03785,0.069528,-0.266246,-0.045053,0.004834,-0.301629,-0.052856,0.10618,-0.304833,-0.005793,0.10894,-0.427446,-0.023059,0.099933,-0.500451,-0.045181,0.086795,-0.56214,-0.06312,0.058538,-0.321421,-0.009304,0.059627,-0.453959,-0.021363,0.053594,-0.538687,-0.044309,0.042345,-0.609645,-0.063915,0.014236,-0.308118,-0.018078,0.013492,-0.429188,-0.03223,0.010906,-0.506514,-0.055107,0.002479,-0.573199,-0.072483,-0.030998,-0.272179,-0.030441,-0.03007,-0.366187,-0.042303,-0.030026,-0.426008,-0.052351,-0.033284,-0.480867,-0.061526,B
0.0,0.0,0.0,0.069707,-0.054858,-0.030119,0.109801,-0.167915,-0.038466,0.066953,-0.266109,-0.045352,0.00136,-0.30043,-0.052644,0.104787,-0.304136,-0.006678,0.106887,-0.427511,-0.02406,0.097768,-0.501003,-0.045993,0.084746,-0.562338,-0.0636,0.056443,-0.321584,-0.009623,0.056962,-0.454976,-0.021295,0.050608,-0.540673,-0.043568,0.039339,-0.611381,-0.062525,0.011613,-0.308656,-0.017861,0.010472,-0.429292,-0.031415,0.007744,-0.505888,-0.053412,-0.000148,-0.571454,-0.070043,-0.033773,-0.272177,-0.029788,-0.032585,-0.364777,-0.04087,-0.032674,-0.423397,-0.050106,-0.03586,-0.47665,-0.058588,B
0.0,0.0,0.0,0.068513,-0.052418,-0.029918,0.110539,-0.164924,-0.037848,0.069582,-0.263291,-0.044508,0.006219,-0.300865,-0.05169,0.10581,-0.304667,-0.006764,0.10775,-0.427566,-0.023804,0.099192,-0.500565,-0.045337,0.086353,-0.561462,-0.06284,0.058396,-0.321855,-0.009889,0.059319,-0.455523,-0.021977,0.053132,-0.540645,-0.044256,0.041194,-0.611008,-0.063185,0.014321,-0.308727,-0.01829,0.013242,-0.429238,-0.032417,0.010647,-0.505912,-0.054578,0.002324,-0.571384,-0.071411,-0.030672,-0.273022,-0.030352,-0.029298,-0.365523,-0.042694,-0.029359,-0.424833,-0.052822,-0.032771,-0.479161,-0.061917,B
0.0,0.0,0.0,0.067797,-0.053081,-0.029576,0.109697,-0.166199,-0.037142,0.068088,-0.263746,-0.043422,0.005121,-0.301874,-0.05027,0.105145,-0.304913,-0.006803,0.107283,-0.428873,-0.023545,0.0988,-0.501889,-0.044505,0.086033,-0.562286,-0.06149,0.057682,-0.322087,-0.009888,0.05857,-0.45686,-0.021356,0.052723,-0.541549,-0.042794,0.041195,-0.6108,-0.061037,0.013682,-0.308611,-0.018237,0.013014,-0.430944,-0.032106,0.010733,-0.507981,-0.05382,0.002717,-0.574001,-0.070298,-0.031373,-0.27236,-0.030165,-0.029583,-0.365619,-0.04273,-0.029474,-0.425158,-0.05265,-0.032781,-0.48014,-0.061456,B
0.0,0.0,0.0,0.067262,-0.053927,-0.030684,0.109369,-0.164824,-0.039035,0.068804,-0.262098,-0.045886,0.006381,-0.301555,-0.053254,0.105015,-0.30399,-0.007607,0.107109,-0.427358,-0.024476,0.098375,-0.49987,-0.045858,0.085674,-0.561016,-0.063277,0.057281,-0.321451,-0.010376,0.058236,-0.45564,-0.021985,0.052531,-0.539844,-0.043978,0.041698,-0.609409,-0.062838,0.013019,-0.308795,-0.018484,0.012683,-0.430765,-0.032559,0.010627,-0.507249,-0.054701,0.003331,-0.573085,-0.071635,-0.032194,-0.273492,-0.030273,-0.031,-0.366699,-0.042877,-0.031003,-0.425533,-0.052916,-0.033813,-0.479867,-0.061966,B
0.0,0.0,0.0,0.067314,-0.054049,-0.031157,0.109741,-0.166315,-0.039697,0.06743,-0.26467,-0.046743,0.003604,-0.302248,-0.054154,0.105174,-0.306285,-0.006771,0.107009,-0.428995,-0.023476,0.098216,-0.50131,-0.044771,0.085484,-0.562139,-0.062165,0.057194,-0.32383,-0.009385,0.057806,-0.457284,-0.020789,0.052167,-0.541174,-0.042673,0.041101,-0.610784,-0.061436,0.012922,-0.310679,-0.017456,0.011906,-0.431615,-0.031164,0.009931,-0.508045,-0.053085,0.002318,-0.573844,-0.06986,-0.032393,-0.274768,-0.029343,-0.030982,-0.367779,-0.041356,-0.030743,-0.426944,-0.051132,-0.033582,-0.481671,-0.060039,B
0.0,0.0,0.0,0.067506,-0.051477,-0.030318,0.109313,-0.16581,-0.037821,0.068461,-0.26493,-0.04388,0.005693,-0.303967,-0.050228,0.105484,-0.304833,-0.005919,0.107818,-0.427842,-0.022835,0.098356,-0.499135,-0.044121,0.084576,-0.55814,-0.061121,0.057735,-0.32234,-0.008389,0.058463,-0.457029,-0.019399,0.052053,-0.541248,-0.041152,0.03993,-0.609721,-0.059604,0.01365,-0.309453,-0.016307,0.012473,-0.431132,-0.029707,0.009714,-0.50733,-0.051727,0.000923,-0.571498,-0.068358,-0.031352,-0.27325,-0.027922,-0.028855,-0.366573,-0.040063,-0.028731,-0.425659,-0.050097,-0.032263,-0.479253,-0.058941,B
0.0,0.0,0.0,0.067934,-0.053757,-0.029514,0.10871,-0.16823,-0.036608,0.066024,-0.265723,-0.042381,0.001662,-0.302026,-0.04858,0.103841,-0.305456,-0.004977,0.105387,-0.428078,-0.021643,0.095683,-0.499398,-0.042869,0.081926,-0.558461,-0.05988,0.056225,-0.32245,-0.007826,0.056266,-0.456245,-0.018754,0.04958,-0.540395,-0.04053,0.037367,-0.609313,-0.059023,0.012219,-0.309193,-0.016059,0.010337,-0.430335,-0.029434,0.007197,-0.505924,-0.051289,-0.00176,-0.569901,-0.067705,-0.032828,-0.272637,-0.027934,-0.031028,-0.365881,-0.039795,-0.031249,-0.425063,-0.049497,-0.03519,-0.478765,-0.058093,B
0.0,0.0,0.0,0.0673,-0.054664,-0.029428,0.108932,-0.165813,-0.036407,0.070498,-0.263497,-0.042114,0.01136,-0.304235,-0.048112,0.102501,-0.306308,-0.003363,0.104875,-0.427783,-0.018665,0.095835,-0.497397,-0.039072,0.083414,-0.556509,-0.055914,0.055569,-0.32335,-0.006137,0.056223,-0.457348,-0.016264,0.050269,-0.540028,-0.037706,0.039497,-0.608379,-0.056298,0.011949,-0.310638,-0.014375,0.011099,-0.43237,-0.027888,0.008924,-0.508294,-0.050204,0.001633,-0.573694,-0.067261,-0.032477,-0.275213,-0.026167,-0.031544,-0.368402,-0.038749,-0.031975,-0.426969,-0.049089,-0.035007,-0.481043,-0.058324,B
0.0,0.0,0.0,0.06731,-0.055915,-0.029706,0.109402,-0.166745,-0.037907,0.0688,-0.264606,-0.044941,0.007663,-0.301553,-0.052365,0.103664,-0.306081,-0.006158,0.105573,-0.428888,-0.023643,0.095441,-0.498978,-0.045507,0.081441,-0.558141,-0.063177,0.056415,-0.322589,-0.009574,0.056716,-0.457639,-0.021597,0.049664,-0.540546,-0.044037,0.037904,-0.608732,-0.063233,0.012767,-0.309163,-0.018324,0.011486,-0.431818,-0.032731,0.008363,-0.508696,-0.055213,0.000114,-0.574456,-0.072426,-0.0318,-0.272692,-0.030682,-0.031031,-0.366314,-0.043443,-0.031623,-0.425447,-0.053714,-0.035096,-0.479829,-0.062986,B
0.0,0.0,0.0,0.068008,-0.053481,-0.0292,0.109861,-0.165808,-0.036803,0.070317,-0.264684,-0.04327,0.009932,-0.304485,-0.050123,0.104982,-0.305039,-0.005989,0.107317,-0.428345,-0.023795,0.097764,-0.49946,-0.045579,0.084337,-0.558041,-0.062805,0.057595,-0.322713,-0.008983,0.058156,-0.457281,-0.020887,0.051323,-0.541268,-0.042808,0.039636,-0.609828,-0.061421,0.013853,-0.310129,-0.017301,0.012099,-0.431624,-0.031133,0.008567,-0.508331,-0.052739,-0.000151,-0.572926,-0.069233,-0.030724,-0.274246,-0.029223,-0.02979,-0.367093,-0.041359,-0.030455,-0.425962,-0.051034,-0.034071,-0.479466,-0.059687,B
0.0,0.0,0.0,0.06892,-0.053558,-0.030387,0.109399,-0.16905,-0.037526,0.065043,-0.268255,-0.043019,-0.002228,-0.300682,-0.048713,0.10447,-0.304785,-0.004505,0.105953,-0.427847,-0.019973,0.096911,-0.500848,-0.040373,0.084249,-0.56134,-0.057059,0.056232,-0.32255,-0.006688,0.05653,-0.455721,-0.01676,0.050485,-0.540688,-0.037842,0.03911,-0.60977,-0.055809,0.011825,-0.30997,-0.014306,0.010322,-0.430503,-0.026644,0.008156,-0.505768,-0.047954,0.000375,-0.569338,-0.064018,-0.033218,-0.273983,-0.025731,-0.03148,-0.366354,-0.036139,-0.031229,-0.425218,-0.045199,-0.034275,-0.478472,-0.053516,B
0.0,0.0,0.0,0.068428,-0.054061,-0.030143,0.109291,-0.166607,-0.038042,0.066088,-0.264522,-0.044546,0.003854,-0.302873,-0.051414,0.103637,-0.305852,-0.006452,0.105289,-0.429553,-0.023851,0.095722,-0.501906,-0.045421,0.082368,-0.561768,-0.062683,0.055913,-0.32363,-0.009167,0.056161,-0.458129,-0.020861,0.049238,-0.542326,-0.042693,0.037236,-0.611281,-0.061257,0.011955,-0.310894,-0.017281,0.010424,-0.432633,-0.031222,0.006871,-0.508977,-0.052842,-0.001931,-0.573843,-0.06919,-0.032916,-0.274669,-0.029072,-0.031771,-0.367787,-0.041311,-0.032278,-0.426897,-0.05097,-0.035912,-0.48087,-0.059556,B
0.0,0.0,0.0,0.068105,-0.054173,-0.028975,0.109149,-0.16876,-0.036663,0.065607,-0.267304,-0.043275,-0.001073,-0.300644,-0.050368,0.104428,-0.305191,-0.005623,0.106023,-0.428339,-0.022462,0.096937,-0.501274,-0.043714,0.083748,-0.561382,-0.060842,0.056344,-0.322656,-0.009056,0.056503,-0.456365,-0.020631,0.050189,-0.541435,-0.04245,0.038316,-0.610652,-0.060841,0.012038,-0.309556,-0.017671,0.010262,-0.430535,-0.031174,0.007769,-0.506584,-0.052575,-0.000515,-0.57008,-0.068631,-0.033298,-0.27333,-0.029924,-0.031355,-0.366217,-0.041516,-0.031615,-0.425857,-0.050829,-0.035709,-0.47943,-0.059159,B
0.0,0.0,0.0,0.069124,-0.053213,-0.028787,0.109923,-0.166456,-0.036107,0.066159,-0.263946,-0.042352,0.002236,-0.299765,-0.049206,0.105657,-0.304176,-0.006018,0.106869,-0.427281,-0.023364,0.097572,-0.499292,-0.044743,0.084344,-0.55859,-0.061853,0.057567,-0.321454,-0.009588,0.057264,-0.45572,-0.021704,0.050487,-0.540019,-0.04373,0.03867,-0.609,-0.062285,0.013352,-0.30853,-0.018413,0.011025,-0.429728,-0.032841,0.0076,-0.505992,-0.054642,-0.000961,-0.570505,-0.070916,-0.031611,-0.272518,-0.030782,-0.030433,-0.365877,-0.043252,-0.030966,-0.425073,-0.052991,-0.034804,-0.479079,-0.061606,B
0.0,0.0,0.0,0.067623,-0.053956,-0.029272,0.108619,-0.166455,-0.036647,0.070424,-0.264353,-0.042852,0.009856,-0.303113,-0.049406,0.103081,-0.305816,-0.005222,0.105527,-0.428385,-0.022161,0.096463,-0.499452,-0.043532,0.083415,-0.558418,-0.060679,0.055674,-0.322628,-0.00823,0.056051,-0.456462,-0.01944,0.04983,-0.539964,-0.041094,0.038366,-0.608305,-0.059521,0.011832,-0.309195,-0.016564,0.010233,-0.430492,-0.030123,0.007521,-0.506603,-0.051708,-0.000646,-0.571047,-0.068095,-0.033039,-0.272422,-0.028513,-0.032091,-0.365462,-0.040835,-0.032283,-0.424836,-0.050654,-0.035727,-0.478629,-0.059293,B
